APPLICATION_ID, REQUEST_GROUP_ID, REQUEST_UNIT_TYPE, UNIT_APPLICATION_ID, REQUEST_UNIT_ID, LAST_UPDATE_DATE, LAST_UPDATED_BY, CREATION_DATE, CREATED_BY, LAST_UPDATE_LOGIN
270,983,P,270,41824,25.06.03,1,25.06.03,1,0
270,983,P,270,41827,25.06.03,1,25.06.03,1,0
8729,872,P,8729,40083,15.05.00,0,15.05.00,0,0
8729,872,P,8729,40086,15.05.00,0,15.05.00,0,0
800,932,P,801,41342,12.06.01,1,12.06.01,1,0
511,868,P,170,40067,14.01.00,2,14.01.00,2,0
511,868,P,170,40058,14.01.00,2,14.01.00,2,0
511,868,P,170,40059,14.01.00,2,14.01.00,2,0
511,868,P,170,39946,14.01.00,2,14.01.00,2,0
511,868,P,511,40072,14.01.00,2,14.01.00,2,0
270,983,P,270,41826,25.06.03,1,25.06.03,1,0
270,983,P,270,41828,25.06.03,1,25.06.03,1,0
270,983,P,270,41825,25.06.03,1,25.06.03,1,0
175,709,P,175,38079,29.08.05,120,29.08.05,120,0
191,1082,P,450,46725,16.01.06,120,16.01.06,120,0
101,712,P,101,20240,17.05.05,120,17.05.05,120,0
266,1169,P,266,46842,12.05.05,2,12.05.05,2,0
266,1169,P,266,46843,13.09.05,2,13.09.05,2,0
266,1169,P,266,46849,03.10.05,2,03.10.05,2,0
266,1169,P,266,46851,02.10.05,2,02.10.05,2,0
266,1169,P,266,46850,03.10.05,2,03.10.05,2,0
101,712,P,101,33698,17.05.05,120,17.05.05,120,0
101,712,P,101,33716,17.05.05,120,17.05.05,120,0
101,712,P,101,21062,17.05.05,120,17.05.05,120,0
101,712,P,101,21089,17.05.05,120,17.05.05,120,0
682,921,P,200,36652,30.08.01,1,30.08.01,1,0
682,921,P,200,37306,30.08.01,1,30.08.01,1,0
682,921,P,200,37308,30.08.01,1,30.08.01,1,0
682,921,P,222,20428,30.08.01,1,30.08.01,1,0
682,921,P,222,32854,30.08.01,1,30.08.01,1,0
682,921,P,222,33048,30.08.01,1,30.08.01,1,0
682,921,P,682,40849,30.08.01,1,30.08.01,1,0
682,921,P,682,40848,30.08.01,1,30.08.01,1,0
682,921,P,682,40851,30.08.01,1,30.08.01,1,0
682,921,P,682,40850,30.08.01,1,30.08.01,1,0
682,921,P,682,40852,30.08.01,1,30.08.01,1,0
401,296,P,401,44692,29.09.00,2,29.09.00,2,0
101,712,P,101,21064,17.05.05,120,17.05.05,120,0
401,296,P,401,44693,11.10.00,2,11.10.00,2,0
101,712,P,101,20823,17.05.05,120,17.05.05,120,0
401,296,S,401,123,29.09.00,2,29.09.00,2,0
101,712,P,101,31697,17.05.05,120,17.05.05,120,0
8301,374,P,8301,46883,02.11.04,2,02.11.04,2,0
101,712,P,101,21058,17.05.05,120,17.05.05,120,0
8301,374,P,8301,46886,06.02.05,2,06.02.05,2,0
8301,374,P,8301,46885,16.02.05,2,16.02.05,2,0
101,712,P,101,21059,17.05.05,120,17.05.05,120,0
101,712,P,101,31694,17.05.05,120,17.05.05,120,0
101,712,P,101,31696,17.05.05,120,17.05.05,120,0
101,712,P,101,20825,17.05.05,120,17.05.05,120,0
401,296,S,401,294,29.09.00,2,29.09.00,2,0
101,712,P,101,20834,17.05.05,120,17.05.05,120,0
101,712,P,101,20827,17.05.05,120,17.05.05,120,0
401,296,S,401,295,29.09.00,2,29.09.00,2,0
800,899,P,801,33111,30.08.01,1,30.08.01,1,0
800,172,P,800,32896,04.01.95,2,04.01.95,2,0
101,712,P,101,31699,17.05.05,120,17.05.05,120,0
101,712,P,101,31727,17.05.05,120,17.05.05,120,0
101,712,P,101,21063,17.05.05,120,17.05.05,120,0
101,712,P,101,31691,17.05.05,120,17.05.05,120,0
101,712,P,101,37354,17.05.05,120,17.05.05,120,0
101,712,P,101,37355,17.05.05,120,17.05.05,120,0
401,297,P,201,32437,17.07.96,2,17.07.96,2,0
101,712,P,101,32518,17.05.05,120,17.05.05,120,0
101,712,P,101,32520,17.05.05,120,17.05.05,120,0
401,297,P,201,32466,17.07.96,2,17.07.96,2,0
401,297,P,201,32767,17.07.96,2,17.07.96,2,0
101,712,P,101,32522,17.05.05,120,17.05.05,120,0
101,712,P,101,32517,17.05.05,120,17.05.05,120,0
101,712,P,168,32572,17.05.05,120,17.05.05,120,0
101,712,P,101,33183,17.05.05,120,17.05.05,120,0
401,297,P,201,32845,17.07.96,2,17.07.96,2,0
101,712,P,101,32045,17.05.05,120,17.05.05,120,0
101,712,P,168,33735,17.05.05,120,17.05.05,120,0
401,297,P,201,33803,17.07.96,2,17.07.96,2,0
401,297,P,401,32252,17.07.96,2,17.07.96,2,0
401,297,P,401,32253,17.07.96,2,17.07.96,2,0
401,297,P,401,32255,17.07.96,2,17.07.96,2,0
401,297,P,401,32338,17.07.96,2,17.07.96,2,0
401,297,P,702,32212,17.07.96,2,17.07.96,2,0
401,297,P,702,32261,17.07.96,2,17.07.96,2,0
401,297,P,702,32285,17.07.96,2,17.07.96,2,0
800,976,P,801,33100,16.11.00,2,16.11.00,2,0
800,976,P,801,33103,16.11.00,2,16.11.00,2,0
800,976,P,801,33104,16.11.00,2,16.11.00,2,0
800,976,P,801,33105,16.11.00,2,16.11.00,2,0
800,976,P,801,33106,16.11.00,2,16.11.00,2,0
401,297,P,702,32501,17.07.96,2,17.07.96,2,0
401,297,P,702,32747,17.07.96,2,17.07.96,2,0
401,297,P,702,33569,17.07.96,2,17.07.96,2,0
800,976,P,801,33107,16.11.00,2,16.11.00,2,0
401,297,P,702,33570,17.07.96,2,17.07.96,2,0
800,976,P,801,33108,16.11.00,2,16.11.00,2,0
7003,856,S,7003,56,30.11.99,2,30.11.99,2,0
401,297,P,702,33571,17.07.96,2,17.07.96,2,0
401,297,P,702,33572,17.07.96,2,17.07.96,2,0
800,976,P,801,33109,16.11.00,2,16.11.00,2,0
401,297,P,702,39664,11.09.00,2,11.09.00,2,0
800,976,P,801,33110,16.11.00,2,16.11.00,2,0
800,976,P,801,33114,16.06.03,2,16.06.03,2,0
7003,856,S,7003,57,30.11.99,2,30.11.99,2,0
7003,856,S,7003,436,05.12.00,2,05.12.00,2,0
7003,856,S,7003,435,05.12.00,2,05.12.00,2,0
7003,857,A,222,222,02.12.99,2,02.12.99,2,0
7003,857,P,140,38633,30.11.99,2,30.11.99,2,0
7003,856,P,7003,43828,05.03.02,2,05.03.02,2,0
7003,856,S,7003,55,30.11.99,2,30.11.99,2,0
7003,857,P,7003,33975,30.11.99,2,30.11.99,2,0
7003,857,P,7003,39745,30.11.99,2,30.11.99,2,0
7003,857,P,7003,39746,30.11.99,2,30.11.99,2,0
7003,857,S,7003,52,30.11.99,2,30.11.99,2,0
7003,857,S,7003,53,30.11.99,2,30.11.99,2,0
7003,857,S,7003,54,30.11.99,2,30.11.99,2,0
7003,857,S,7003,437,06.12.00,2,06.12.00,2,0
7003,857,S,7003,438,06.12.00,2,06.12.00,2,0
7003,858,A,101,101,02.12.99,2,02.12.99,2,0
430,1083,P,430,43542,11.03.04,2,11.03.04,2,0
430,1083,P,430,44363,11.03.04,2,11.03.04,2,0
709,1086,P,709,43543,15.10.02,2,15.10.02,2,0
709,1087,P,709,44376,28.05.03,2,28.05.03,2,0
709,1087,P,709,44377,01.10.03,2,01.10.03,2,0
709,1087,P,709,44378,01.10.03,2,01.10.03,2,0
709,1085,P,709,43543,23.10.02,2,23.10.02,2,0
709,1085,P,709,44374,22.02.03,2,22.02.03,2,0
709,1085,P,709,44375,19.02.03,2,19.02.03,2,0
709,1085,P,709,44376,21.02.03,2,21.02.03,2,0
709,1085,P,709,44377,01.10.03,2,01.10.03,2,0
709,1085,P,709,44378,01.10.03,2,01.10.03,2,0
455,1138,P,455,43554,06.10.03,2,06.10.03,2,0
7003,858,P,140,38633,30.11.99,2,30.11.99,2,0
455,1138,P,455,44402,19.08.03,2,19.08.03,2,0
455,1138,P,455,44400,08.09.03,2,08.09.03,2,0
7003,858,P,7003,39745,30.11.99,2,30.11.99,2,0
800,976,P,801,33115,16.06.03,2,16.06.03,2,0
7003,858,P,7003,39746,30.11.99,2,30.11.99,2,0
7004,813,P,7004,38222,01.01.80,2,01.01.80,2,0
7004,814,A,101,101,27.04.99,2,27.04.99,2,0
7004,814,P,7003,39787,25.10.99,2,25.10.99,2,0
7004,814,P,7004,38182,01.01.80,2,01.01.80,2,0
7004,814,P,7004,38183,01.01.80,2,01.01.80,2,0
7004,814,P,7004,38184,01.01.80,2,01.01.80,2,0
7004,814,P,7004,38185,12.10.99,2,12.10.99,2,0
7004,814,P,7004,38186,12.10.99,2,12.10.99,2,0
7004,814,P,7004,38187,01.01.80,2,01.01.80,2,0
7004,814,P,7004,38191,01.01.80,2,01.01.80,2,0
7004,814,P,7004,38192,12.10.99,2,12.10.99,2,0
7004,814,P,7004,38193,12.10.99,2,12.10.99,2,0
7004,815,A,201,201,27.04.99,2,27.04.99,2,0
7004,816,P,7004,38185,12.10.99,2,12.10.99,2,0
7004,816,P,7004,38186,12.10.99,2,12.10.99,2,0
538,873,P,538,40090,11.10.00,0,11.10.00,0,0
7004,816,P,7004,38187,01.01.80,2,01.01.80,2,0
7004,816,P,7004,38188,01.01.80,2,01.01.80,2,0
7004,816,P,7004,38189,01.01.80,2,01.01.80,2,0
7004,816,P,7004,38190,01.01.80,2,01.01.80,2,0
7004,817,P,7004,38180,01.01.80,2,01.01.80,2,0
7004,817,P,7004,38181,01.01.80,2,01.01.80,2,0
7004,817,P,7004,38182,01.01.80,2,01.01.80,2,0
7004,817,P,7004,38183,01.01.80,2,01.01.80,2,0
7004,817,P,7004,38184,01.01.80,2,01.01.80,2,0
401,297,P,551,38497,11.09.00,2,11.09.00,2,0
401,297,P,702,31907,17.07.96,2,17.07.96,2,0
401,297,P,702,39665,11.09.00,2,11.09.00,2,0
401,297,P,702,41542,11.09.00,2,11.09.00,2,0
401,297,P,702,41544,11.09.00,2,11.09.00,2,0
401,297,P,702,41548,11.09.00,2,11.09.00,2,0
401,297,P,702,41550,11.09.00,2,11.09.00,2,0
401,297,P,702,41549,11.09.00,2,11.09.00,2,0
401,353,P,401,33860,15.08.96,2,15.08.96,2,0
401,354,P,401,32260,05.02.01,2,05.02.01,2,0
401,354,P,401,32265,05.02.01,2,05.02.01,2,0
401,354,P,401,32302,05.02.01,2,05.02.01,2,0
401,354,P,401,32333,05.02.01,2,05.02.01,2,0
401,354,P,401,32334,05.02.01,2,05.02.01,2,0
401,354,P,401,32335,05.02.01,2,05.02.01,2,0
401,354,P,401,32361,05.02.01,2,05.02.01,2,0
401,354,P,401,32364,05.02.01,2,05.02.01,2,0
401,354,P,401,32365,05.02.01,2,05.02.01,2,0
401,354,P,401,32366,05.02.01,2,05.02.01,2,0
401,354,P,401,32390,05.02.01,2,05.02.01,2,0
401,354,P,401,32500,05.02.01,2,05.02.01,2,0
401,354,P,401,33852,05.02.01,2,05.02.01,2,0
401,354,P,401,44693,30.01.01,2,30.01.01,2,0
401,354,P,401,41580,05.02.01,2,05.02.01,2,0
401,354,P,401,43806,23.01.03,2,23.01.03,2,0
401,700,P,401,37378,01.01.80,2,01.01.80,2,0
401,700,P,401,37379,01.01.80,2,01.01.80,2,0
401,700,P,401,37380,01.01.80,2,01.01.80,2,0
401,708,P,401,33434,14.01.99,2,14.01.99,2,0
401,708,P,401,37603,30.04.99,2,30.04.99,2,0
401,708,P,401,37877,21.04.99,2,21.04.99,2,0
401,708,P,401,40302,21.06.00,2,21.06.00,2,0
401,708,P,401,42358,18.12.01,2,18.12.01,2,0
401,708,P,401,44699,21.08.03,2,21.08.03,2,0
401,841,P,401,38129,01.09.99,2,01.09.99,2,0
401,842,P,401,38127,01.09.99,2,01.09.99,2,0
401,973,P,401,41586,24.10.00,2,24.10.00,2,0
401,973,P,401,41585,24.10.00,2,24.10.00,2,0
800,976,P,800,41784,16.11.00,2,16.11.00,2,0
800,976,P,800,41788,18.02.03,2,18.02.03,2,0
800,976,P,800,41791,18.02.03,2,18.02.03,2,0
800,976,P,800,41790,02.04.04,2,02.04.04,2,0
800,976,P,800,40383,18.02.03,2,18.02.03,2,0
800,976,P,800,42600,18.02.03,2,18.02.03,2,0
800,976,P,800,42601,18.02.03,2,18.02.03,2,0
800,976,P,800,42603,18.02.03,2,18.02.03,2,0
800,976,P,800,42599,18.02.03,2,18.02.03,2,0
800,976,P,800,42607,18.02.03,2,18.02.03,2,0
800,976,P,800,42617,18.02.03,2,18.02.03,2,0
800,976,P,800,42620,25.10.01,2,25.10.01,2,0
800,976,P,800,42621,25.10.01,2,25.10.01,2,0
800,976,P,800,42622,25.10.01,2,25.10.01,2,0
800,976,P,800,42618,18.02.03,2,18.02.03,2,0
800,976,P,800,42614,18.02.03,2,18.02.03,2,0
800,976,P,800,43338,13.06.02,2,13.06.02,2,0
800,976,P,800,44009,18.02.03,2,18.02.03,2,0
800,976,P,801,33040,16.11.00,2,16.11.00,2,0
800,976,P,801,33096,16.11.00,2,16.11.00,2,0
800,976,P,801,33099,16.11.00,2,16.11.00,2,0
800,976,P,801,33260,16.06.03,2,16.06.03,2,0
677,1104,S,677,690,14.07.03,2,14.07.03,2,0
677,1104,S,677,688,24.07.03,2,24.07.03,2,0
170,866,P,170,40058,13.08.97,2,13.08.97,2,0
170,866,P,170,40059,13.08.97,2,13.08.97,2,0
170,866,P,170,40951,01.12.00,2,01.12.00,2,0
170,866,P,170,41966,04.01.02,2,04.01.02,2,0
170,866,P,170,41959,04.01.02,2,04.01.02,2,0
170,866,P,170,41960,04.01.02,2,04.01.02,2,0
677,1104,S,677,689,14.07.03,2,14.07.03,2,0
170,866,P,170,41962,04.01.02,2,04.01.02,2,0
170,866,P,170,41963,04.01.02,2,04.01.02,2,0
170,866,P,170,41965,04.01.02,2,04.01.02,2,0
170,866,P,170,41964,22.01.02,2,22.01.02,2,0
800,976,P,801,41748,16.11.00,2,16.11.00,2,0
170,866,P,170,42825,05.04.02,2,05.04.02,2,0
170,866,P,170,44333,16.10.03,2,16.10.03,2,0
170,867,P,170,41957,28.09.04,2,28.09.04,2,0
170,867,P,170,42825,05.04.02,2,05.04.02,2,0
170,867,P,170,44333,16.10.03,2,16.10.03,2,0
170,867,P,170,44335,12.11.03,2,12.11.03,2,0
170,867,P,170,44337,12.11.03,2,12.11.03,2,0
170,867,P,170,44342,09.12.03,2,09.12.03,2,0
170,867,P,170,44359,28.06.04,2,28.06.04,2,0
170,867,P,511,40072,21.06.04,2,21.06.04,2,0
170,867,P,511,40071,21.06.04,2,21.06.04,2,0
170,867,S,170,691,08.10.03,2,08.10.03,2,0
170,867,S,170,692,08.10.03,2,08.10.03,2,0
170,890,P,170,40067,07.06.00,2,07.06.00,2,0
170,890,P,170,40951,01.12.00,2,01.12.00,2,0
170,890,P,170,40950,01.12.00,2,01.12.00,2,0
170,890,P,170,40949,01.12.00,2,01.12.00,2,0
170,890,P,170,40948,04.12.00,2,04.12.00,2,0
170,890,P,170,41950,07.02.01,2,07.02.01,2,0
170,890,P,170,41953,07.02.01,2,07.02.01,2,0
170,890,P,170,41955,07.02.01,2,07.02.01,2,0
800,976,P,801,33274,16.11.00,2,16.11.00,2,0
800,976,P,801,41746,16.11.00,2,16.11.00,2,0
800,976,P,801,41744,16.11.00,2,16.11.00,2,0
800,976,P,801,41738,16.11.00,2,16.11.00,2,0
800,976,P,801,41735,16.11.00,2,16.11.00,2,0
800,976,P,801,41732,16.11.00,2,16.11.00,2,0
800,976,P,801,41728,16.11.00,2,16.11.00,2,0
800,976,P,801,41726,16.11.00,2,16.11.00,2,0
800,887,P,801,44946,24.09.03,2,24.09.03,2,0
800,887,P,801,44948,24.09.03,2,24.09.03,2,0
800,976,P,801,33276,16.11.00,2,16.11.00,2,0
800,887,P,802,33118,14.09.00,2,14.09.00,2,0
800,887,P,802,44407,24.12.03,2,24.12.03,2,0
800,976,P,801,33280,16.11.00,2,16.11.00,2,0
800,976,P,801,41724,16.11.00,2,16.11.00,2,0
800,887,P,8303,44033,04.06.03,2,04.06.03,2,0
800,976,P,801,41718,16.11.00,2,16.11.00,2,0
800,976,P,801,33329,16.11.00,2,16.11.00,2,0
800,976,P,801,41716,16.11.00,2,16.11.00,2,0
800,887,S,800,42,27.03.01,2,27.03.01,2,0
800,976,P,801,41715,16.11.00,2,16.11.00,2,0
800,976,P,801,33343,16.11.00,2,16.11.00,2,0
800,887,S,801,661,13.09.02,2,13.09.02,2,0
800,976,P,801,41714,16.11.00,2,16.11.00,2,0
800,887,S,8303,523,13.12.01,2,13.12.01,2,0
800,976,P,801,33344,16.11.00,2,16.11.00,2,0
800,976,P,801,41713,16.11.00,2,16.11.00,2,0
800,976,P,801,41637,18.02.03,2,18.02.03,2,0
800,976,P,801,41629,18.02.03,2,18.02.03,2,0
800,976,P,801,42448,18.02.03,2,18.02.03,2,0
800,976,P,801,42626,13.09.01,2,13.09.01,2,0
800,976,P,801,43452,21.03.02,2,21.03.02,2,0
800,171,P,800,41790,02.04.04,2,02.04.04,2,0
800,976,P,801,43313,30.04.02,2,30.04.02,2,0
800,976,P,801,43308,01.05.02,2,01.05.02,2,0
800,976,P,801,43310,03.05.02,2,03.05.02,2,0
800,976,P,801,43317,18.02.03,2,18.02.03,2,0
800,976,P,801,33544,16.11.00,2,16.11.00,2,0
800,976,P,801,33583,16.11.00,2,16.11.00,2,0
800,976,P,801,33607,16.11.00,2,16.11.00,2,0
800,976,P,801,33611,16.11.00,2,16.11.00,2,0
800,976,P,801,34056,16.11.00,2,16.11.00,2,0
800,976,P,801,34057,16.11.00,2,16.11.00,2,0
800,976,P,801,36108,16.11.00,2,16.11.00,2,0
800,976,P,801,36345,18.02.03,2,18.02.03,2,0
800,976,P,801,37172,16.11.00,2,16.11.00,2,0
800,976,P,801,40260,16.06.03,2,16.06.03,2,0
8405,928,P,8405,41155,30.08.01,1,30.08.01,1,0
800,976,P,801,41631,18.02.03,2,18.02.03,2,0
800,976,P,801,41711,16.11.00,2,16.11.00,2,0
800,976,P,801,41778,16.11.00,2,16.11.00,2,0
800,976,P,801,41775,16.11.00,2,16.11.00,2,0
800,976,P,801,41772,16.11.00,2,16.11.00,2,0
800,976,P,801,41770,16.11.00,2,16.11.00,2,0
800,976,P,801,41767,16.11.00,2,16.11.00,2,0
800,976,P,801,43949,18.02.03,2,18.02.03,2,0
800,976,P,801,43976,18.02.03,2,18.02.03,2,0
600,255,P,600,36637,22.12.00,1,22.12.00,1,0
800,976,P,801,41766,16.11.00,2,16.11.00,2,0
800,976,P,802,33118,16.11.00,2,16.11.00,2,0
800,976,P,805,39269,14.03.02,2,14.03.02,2,0
800,976,P,805,39272,14.03.02,2,14.03.02,2,0
800,976,P,801,41765,16.11.00,2,16.11.00,2,0
800,976,P,805,39273,14.03.02,2,14.03.02,2,0
800,976,P,805,39289,18.02.03,2,18.02.03,2,0
800,976,P,805,39292,18.02.03,2,18.02.03,2,0
800,976,P,805,39300,18.02.03,2,18.02.03,2,0
800,976,P,805,39301,18.02.03,2,18.02.03,2,0
800,976,P,805,39302,18.02.03,2,18.02.03,2,0
800,976,P,805,39303,18.02.03,2,18.02.03,2,0
800,976,P,801,41763,16.11.00,2,16.11.00,2,0
800,976,P,801,41762,16.11.00,2,16.11.00,2,0
800,976,P,801,41761,16.11.00,2,16.11.00,2,0
800,976,P,801,41760,16.11.00,2,16.11.00,2,0
800,976,P,801,41758,16.11.00,2,16.11.00,2,0
800,976,P,801,41757,16.11.00,2,16.11.00,2,0
800,976,P,801,41755,16.11.00,2,16.11.00,2,0
800,976,P,801,41754,16.11.00,2,16.11.00,2,0
800,976,P,801,41753,16.11.00,2,16.11.00,2,0
800,976,P,801,41751,16.11.00,2,16.11.00,2,0
800,976,P,805,39312,18.02.03,2,18.02.03,2,0
800,887,P,801,41332,14.09.00,2,14.09.00,2,0
600,254,P,600,36637,22.12.00,1,22.12.00,1,0
600,254,P,600,36638,22.12.00,1,22.12.00,1,0
800,887,P,801,42556,14.09.00,2,14.09.00,2,0
800,887,P,801,42559,14.09.00,2,14.09.00,2,0
800,887,P,801,41334,14.09.00,2,14.09.00,2,0
800,887,P,801,41331,14.09.00,2,14.09.00,2,0
800,887,P,801,41335,14.09.00,2,14.09.00,2,0
800,887,P,801,41336,01.01.80,2,01.01.80,2,0
800,887,P,801,41337,01.01.80,2,01.01.80,2,0
800,887,P,801,42448,10.10.02,2,10.10.02,2,0
800,887,P,801,43315,20.05.03,2,20.05.03,2,0
800,887,P,801,43316,20.05.03,2,20.05.03,2,0
800,887,P,801,43325,20.05.03,2,20.05.03,2,0
800,887,P,801,43317,10.10.02,2,10.10.02,2,0
800,887,P,801,43959,16.09.02,2,16.09.02,2,0
800,887,P,801,43963,17.09.02,2,17.09.02,2,0
800,887,P,801,43961,17.09.02,2,17.09.02,2,0
800,887,P,801,43969,07.10.02,2,07.10.02,2,0
800,887,P,801,43980,19.11.02,2,19.11.02,2,0
800,887,P,801,43986,20.01.03,2,20.01.03,2,0
800,887,P,801,43989,20.01.03,2,20.01.03,2,0
800,887,P,801,43988,20.01.03,2,20.01.03,2,0
800,887,P,801,44936,10.09.03,2,10.09.03,2,0
800,887,P,801,44943,24.09.03,2,24.09.03,2,0
673,927,P,673,40979,18.01.01,2,18.01.01,2,0
673,1044,P,673,42903,24.04.02,2,24.04.02,2,0
695,1018,P,695,42008,01.06.01,2,01.06.01,2,0
800,976,P,800,32897,30.08.01,1,30.08.01,1,0
800,427,P,800,32514,14.09.00,2,14.09.00,2,0
800,427,P,800,32521,14.09.00,2,14.09.00,2,0
800,427,A,802,802,12.06.01,1,12.06.01,1,0
800,427,P,800,32526,14.09.00,2,14.09.00,2,0
800,427,P,800,32848,14.09.00,2,14.09.00,2,0
800,427,P,800,32849,14.09.00,2,14.09.00,2,0
800,427,P,800,32850,14.09.00,2,14.09.00,2,0
800,427,P,800,32851,14.09.00,2,14.09.00,2,0
800,427,P,800,32895,14.09.00,2,14.09.00,2,0
800,427,P,800,33278,14.09.00,2,14.09.00,2,0
800,427,P,800,33281,14.09.00,2,14.09.00,2,0
800,427,P,800,33606,14.09.00,2,14.09.00,2,0
800,427,P,800,37395,14.09.00,2,14.09.00,2,0
800,427,P,800,38623,14.09.00,2,14.09.00,2,0
800,427,P,800,39364,12.06.02,2,12.06.02,2,0
800,427,P,800,41398,01.01.80,2,01.01.80,2,0
800,427,P,800,41400,01.01.80,2,01.01.80,2,0
800,427,P,800,41781,27.06.01,2,27.06.01,2,0
800,427,P,800,41399,12.09.01,2,12.09.01,2,0
800,427,P,800,41788,12.09.01,2,12.09.01,2,0
800,923,P,801,43317,07.03.03,2,07.03.03,2,0
800,427,P,800,41791,12.09.01,2,12.09.01,2,0
800,427,P,800,41790,02.04.04,2,02.04.04,2,0
800,427,P,800,40383,12.09.01,2,12.09.01,2,0
800,427,P,800,42600,12.09.01,2,12.09.01,2,0
800,427,P,800,42601,12.09.01,2,12.09.01,2,0
800,427,P,800,42603,12.09.01,2,12.09.01,2,0
800,427,P,800,42599,13.12.01,2,13.12.01,2,0
800,427,P,800,42607,27.03.02,2,27.03.02,2,0
800,427,P,800,42617,13.12.01,2,13.12.01,2,0
800,427,P,800,42614,13.12.01,2,13.12.01,2,0
800,427,P,800,43338,11.06.02,2,11.06.02,2,0
800,427,P,800,44009,04.06.03,2,04.06.03,2,0
800,427,P,801,33040,14.09.00,2,14.09.00,2,0
800,427,P,801,33280,14.09.00,2,14.09.00,2,0
800,427,P,801,33329,14.09.00,2,14.09.00,2,0
800,427,P,801,33607,14.09.00,2,14.09.00,2,0
800,427,P,801,33611,14.09.00,2,14.09.00,2,0
800,427,P,801,34056,14.09.00,2,14.09.00,2,0
800,427,P,802,33118,14.09.00,2,14.09.00,2,0
800,427,P,805,39269,27.03.02,2,27.03.02,2,0
800,427,P,805,39272,27.03.02,2,27.03.02,2,0
800,427,P,805,39273,27.03.02,2,27.03.02,2,0
800,427,P,805,39289,27.08.02,2,27.08.02,2,0
800,427,P,805,39292,27.08.02,2,27.08.02,2,0
800,923,P,801,43364,30.05.02,2,30.05.02,2,0
800,427,P,805,39300,27.06.01,2,27.06.01,2,0
800,427,P,805,39301,27.06.01,2,27.06.01,2,0
800,427,P,805,39302,27.06.01,2,27.06.01,2,0
800,427,P,805,39303,12.09.01,2,12.09.01,2,0
800,427,P,805,39312,27.06.01,2,27.06.01,2,0
800,923,P,801,43990,09.02.03,2,09.02.03,2,0
800,427,P,805,39315,27.06.01,2,27.06.01,2,0
800,923,P,801,43946,29.08.02,2,29.08.02,2,0
800,427,P,805,39316,27.06.01,2,27.06.01,2,0
800,923,P,801,43947,10.09.02,2,10.09.02,2,0
800,427,P,805,39317,27.06.01,2,27.06.01,2,0
800,427,P,805,39318,27.06.01,2,27.06.01,2,0
800,923,P,801,43972,11.10.02,2,11.10.02,2,0
800,427,P,805,39319,12.09.01,2,12.09.01,2,0
800,427,P,805,39320,12.09.01,2,12.09.01,2,0
800,427,P,805,39321,12.09.01,2,12.09.01,2,0
800,427,P,805,39322,12.09.01,2,12.09.01,2,0
800,427,P,805,39323,13.12.01,2,13.12.01,2,0
800,427,P,805,39334,27.03.02,2,27.03.02,2,0
800,427,P,805,39335,27.03.02,2,27.03.02,2,0
800,427,P,805,39507,27.06.01,2,27.06.01,2,0
800,427,P,805,42140,12.09.01,2,12.09.01,2,0
800,427,P,805,42141,13.12.01,2,13.12.01,2,0
800,427,P,805,42152,27.03.02,2,27.03.02,2,0
800,923,P,801,43974,09.12.02,2,09.12.02,2,0
800,427,P,805,42751,27.03.02,2,27.03.02,2,0
800,427,P,805,43400,27.03.02,2,27.03.02,2,0
800,923,P,801,43991,14.04.03,2,14.04.03,2,0
800,427,P,805,43401,27.03.02,2,27.03.02,2,0
800,923,P,801,44913,03.04.03,2,03.04.03,2,0
800,427,P,805,43402,27.03.02,2,27.03.02,2,0
800,427,P,805,42750,27.03.02,2,27.03.02,2,0
8405,1088,P,8405,43807,06.11.02,2,06.11.02,2,0
8405,1088,P,8405,43805,06.11.02,2,06.11.02,2,0
8405,1088,P,8405,43803,06.11.02,2,06.11.02,2,0
8405,1119,P,8405,44909,09.12.03,2,09.12.03,2,0
8405,1119,P,8405,44910,09.12.03,2,09.12.03,2,0
8405,1119,P,8405,44911,09.12.03,2,09.12.03,2,0
275,262,P,275,32585,10.07.96,2,10.07.96,2,0
275,262,P,275,32642,10.07.96,2,10.07.96,2,0
275,262,P,275,32650,26.12.02,2,26.12.02,2,0
275,262,P,275,32662,10.07.96,2,10.07.96,2,0
275,262,P,275,32663,10.07.96,2,10.07.96,2,0
275,262,P,275,32664,10.07.96,2,10.07.96,2,0
275,262,P,275,32669,10.07.96,2,10.07.96,2,0
275,262,P,275,32670,10.07.96,2,10.07.96,2,0
275,262,P,275,32672,10.07.96,2,10.07.96,2,0
275,262,P,275,32673,10.07.96,2,10.07.96,2,0
275,262,P,275,32674,10.07.96,2,10.07.96,2,0
275,262,P,275,32675,10.07.96,2,10.07.96,2,0
275,262,P,275,32678,10.07.96,2,10.07.96,2,0
275,262,P,275,32683,10.07.96,2,10.07.96,2,0
275,262,P,275,32687,10.07.96,2,10.07.96,2,0
275,262,P,275,32692,10.07.96,2,10.07.96,2,0
275,262,P,275,32693,10.07.96,2,10.07.96,2,0
275,262,P,275,32694,10.07.96,2,10.07.96,2,0
275,262,P,275,32695,10.07.96,2,10.07.96,2,0
275,262,P,275,32707,10.07.96,2,10.07.96,2,0
275,262,P,275,32710,10.07.96,2,10.07.96,2,0
275,262,P,275,32712,10.07.96,2,10.07.96,2,0
275,262,P,275,32722,10.07.96,2,10.07.96,2,0
275,262,P,275,32724,10.07.96,2,10.07.96,2,0
275,262,P,275,32725,10.07.96,2,10.07.96,2,0
