PROFILE_OPTION_NAME, LANGUAGE, USER_PROFILE_OPTION_NAME, CREATED_BY, CREATION_DATE, LAST_UPDATED_BY, LAST_UPDATE_DATE, LAST_UPDATE_LOGIN, DESCRIPTION, SOURCE_LANG
ICX_EDW_EUL,US,ICX: Discoverer EDW End User Layer Schema Prefix,2,17.02.03,120,06.07.06,0,Discoverer EDW End User Layer Schema Prefix,US
POR_BULKLOAD_ALL_BUSINESS_GROUPS,US,POR: Bulk Load for All Business Groups,2,10.02.03,120,11.07.06,0,When setting this profile option, user should be able to load items to a buyer that does not belong to his business group,US
IEM_RERUN_WORKFLOW,US,IEM: Processing: Rerun Custom Workflow,2,17.11.02,120,21.01.05,0,Defines whether custom workflow needs to be re-run when an email is being re-processed due to a re-route or re-direct.  Defaulted to 'Yes'.  Valid values are 'Yes' & 'No'.,US
IEM_MC_SHOW_REASONS,US,IEM: Message Component: Enable reason entry from the Reply/Compose Page,2,27.11.02,120,21.01.05,0,Shows/Hides the Reason list on the Reply and Compose pages.,US
POR_ECMGR_SERVLET_PATH,US,POR: Ecmanager Servlet path,2,25.11.02,120,11.07.06,0,Profile to specify the servlet zone for ecmanager.  DEFAULT or null value means the servlet zone is taken from POR: Servlet Virtual Path,US
POR_LOADER_DEBUG,US,POR: Set Debug Catalog Loader ON,2,28.01.03,120,11.09.06,0,Option to specify the debugging level for Catalog Bulk Loader,US
IEM_OP_MAX_FAIL_RETRIES,US,IEM: Outbox Processing: Times to retry a failed Outbox item,2,22.11.02,120,21.01.05,0,Maximum number of times to retry a failed outbox processing item.,US
POR_ENABLE_DEBIT_MEMO,US,POR:  Enable Automatic Debit Memo Creation for Returns,2,20.01.03,120,06.07.06,0,,US
IEM_OP_STS,US,IEM: Outbox Processing: Seconds to sleep between processing,2,22.11.02,120,21.01.05,0,Outbox processing:  Number of seconds to sleep after processing all messages.,US
ICX_EBI_EUL,US,Obsolete,2,17.02.03,120,06.07.06,0,Obsolete,US
IEM_OP_SPTN,US,IEM: Outbox Processing: Number of threads processing the Outbox,2,22.11.02,120,21.01.05,0,Outbox processing:  Number of threads processing the outbox,US
ICX_DISCOVERER_EUL_LANGUAGE,US,ICX: Discoverer End User Layer Language Override,2,29.04.02,120,06.07.06,0,Discoverer End User Layer Language Override,US
ICX_DISCOVERER_DBCFILENAME,US,Discoverer DBC filename override,2,03.10.02,120,06.07.06,0,Discoverer DataBase Connector filename override,US
POR_CAT_RESULT_SET_SIZE,US,POR: Catalog Result Set Size,2,22.10.02,120,11.09.06,0,Default number of rows shown in iProcurement catalog search result tables.,US
POR_HIDE_SHOW_IMAGE,US,POR: Show Thumbnail Images,2,22.10.02,120,11.09.06,0,Hide Show Catalog Images,US
POR_ENABLE_REQ_DIST_CUST,US,POR: Enable Req Distribution Customization,2,30.10.02,120,11.09.06,0,,US
POR_ENABLE_CHECKFUNDS,US,POR: Enable Check Funds,2,22.01.03,120,06.07.06,0,Options for implicit check funds at requisition submission time,US
POR_ENABLE_REVIEW_EXPRESS_RCV,US,POR: Support review for Express Receive,2,18.11.02,120,06.07.06,0,Determine if the review page should be displayed duing express receiving,US
POR_REQUIRE_BLIND_RECEIVING,US,POR: Require Blind Receiving,2,18.11.02,120,06.07.06,0,Enable or disable blind receiving,US
POR_CHANGE_CATALOG_LANGUAGE,US,POR: Change Catalog Language,2,27.12.02,120,06.07.06,0,This specifies whether the catalog language can be changed by the user,US
POR_APPLY_CATEGORY_MAPPING,US,POR: Apply Category Mapping,2,20.11.02,120,11.07.06,0,Option to apply category mapping for catalog loader,US
POR_THUMBNAIL_WIDTH,US,POR: Thumbnail Width,2,20.11.02,120,11.09.06,0,For thumbnail images in Catalog Search pages,US
ICX_OLTP_EUL,US,ICX: Discoverer OLTP End User Layer Schema Prefix,2,17.02.03,120,06.07.06,0,Discoverer OLTP End User Layer Schema Prefix,US
POR_ALLOW_PCARD_WITH_ENCUMBRANCE,US,POR: Allow pcard use with encumbrance,2,04.02.03,120,06.07.06,0,Allow purchasing card use with encumbrance,US
POR_FAVORITE_STORE,US,POR: My Favorite Store,2,22.10.02,120,11.09.06,0,My Favorite Store,US
IGC_DEBUG_LOG_DIRECTORY,US,IGC:Debug Log Directory,2,18.01.01,120,21.01.05,0,IGC:Directory where log files for AutoAllocation are created,US
POR_THUMBNAIL_HEIGHT,US,POR: Thumbnail Height,2,20.11.02,120,11.09.06,0,For thumbnail images in Catalog Search pages,US
IGC_DEBUG_ENABLED,US,IGC: Debug CBC Funds Available,2,18.01.01,120,21.01.05,0,This profile is set to YES to enable.  Initially set to NO.,US
IGC_ENABLE_WITHHELD_AMOUNT,US,IGC : Enable Withheld Amount,2,24.10.01,120,21.01.05,0,Profile Option to indicate whether the user is allowed to enter Guarantee Commitments or Withheld Amount in commitments,US
IGI_IMP_IAC_FILE_LOCN,US,Inflation Accounting : Implementation Import/Export File Location,2,27.06.02,121,29.10.07,0,Full directory path name for input/output file locations.,US
IGI_DEBUG_OPTION,US,IGI:Debug Option,2,05.06.02,121,21.01.05,0,Enables or Disables output of debugging messages,US
IMC_INSTALLATION_IND,US,IMC: Display Notes for Merge Request Mapping,2,25.02.03,120,21.01.05,0,Display Notes for Merge Request Mapping,US
EXT_AWT_DEBUG_FLAG,US,Extended Withholding: Debug Flag,2,01.10.02,2,21.01.05,0,Enables or disables output of extended withholding tax debug messages,US
EXT_AWT_DEBUG_FILE_LOCATION,US,Extended Withholding: Debug File Directory,2,01.10.02,2,21.01.05,0,Directory where log file for Extended Withholding Tax debug messages is created,US
JTF_AM_PLAN_BACKWARD,US,JTFAM:Use Current Date, Time for Assignments,1,25.06.03,120,21.01.05,0,,US
JTF_RS_CASCADE_SKILL_RULES,US,JTFRS: Cascade Skill Rating Rules,1,25.06.03,120,21.01.05,0,Cascade Skill Rating Rules,US
JTF_GANTT_DEF_TIMELINE_MODE,US,Gantt Default Timeline Mode,1,25.06.03,120,20.02.06,0,Default Timeline Mode,US
MSO_USE_BREAKS_IN_UNCONSTRAINED,US,MSO: Use Breaks in Calculation of Unconstrained Scheduling Windows,2,26.11.02,120,16.08.05,0,If this profile option is Yes, the planning engine does not set scheduling window start times and completion times during a break even if the calculation place them there.,US
OKC_REVERT_OPTION,US,OKC: Default Contract Revert Option,2,26.12.02,120,21.01.05,0,Option to enable or disable contract revert while opening for update,US
MSO_RESOURCE_CONSUMPTION_PERCENTAGE,US,MSO: Capacity Units Recalculation Threshold,2,28.10.02,120,16.08.05,0,Profile that controls re-evaluation of the number of resource units assigned to an activity during the right justification phase of scheduling,US
MSO_EDD_SCHEDULING_WINDOW_CONTROL,US,MSO: EDD Scheduling Window Control,2,26.11.02,120,21.08.05,0,Controls value of EACT in scheduling window. Calculated EACT is used if profile value=0.5 (default), an earlier date is used if value<0.5, a later date is used if value>0.5,US
MSO_GENERATE_SHARED_SUPPLY_EXCEPTIONS,US,MSO: Generate Shared Supply Exceptions,2,26.11.02,120,16.08.05,0,Set to Yes to enable generation of exception message "Shared Supply Scheduled Late",US
HZ_SYS_DUP_NUM_OF_WORKERS,US,HZ: Number of Workers for DQM Duplicate Identification Program,2,13.09.02,120,21.01.05,0,,US
HZ_DL_ADDR_SRCH_MATCH_RULE_ID,US,HZ: Match Rule for Address Search,2,13.09.02,120,21.01.05,0,Defines the match rule that is used when searching for a specific addresses in the address merge step of the Data Librarian Feature,US
HZ_DL_IDENTIFY_DUP_RULE,US,HZ: Match Rule for Identifying Duplicates with Smart Search,2,13.09.02,120,21.01.05,0,Match rule for identifying duplicates using SmartSearch,US
HZ_DL_RELAT_SRCH_MATCH_RULE_ID,US,HZ: Match Rule for Relationship Search,2,13.09.02,120,21.01.05,0,Defines the match rule that is used when searching for a specific relationship in the relationship merge step of the Data Librarian Feature,US
HZ_PROTECT_HR_PERSON_INFO,US,HZ: Protect HR Person Information,2,02.12.02,2,02.12.02,0,Indicate if the sensitive person information, such as date of birth, gender, marital status and region of birth are replicated from HR into TCA.,US
HZ_AUDIT_ACCT_MERGE,US,HZ: Audit Customer Account Merge,2,29.01.03,120,21.01.05,0,If the profile is set to Yes, audit log will be created during Customer Account Merge,US
AS_USE_DQM_RULE_CODE_PERSON,US,OS: Use DQM Rule code to match Person,2,05.12.02,120,21.01.05,0,Use DQM Rule code to match Person,US
AS_REL_DEFAULT_ORG_ADDRESS,US,OS: Default Primary Organization Address for New Relationships,2,25.03.03,120,21.01.05,0,Flag to indicate if the organization primary address should default as the primary address of the new relationship.,US
ASF_WEB_MAIL_AGENT,US,OSO: Web Mail Agent,2,07.03.03,120,21.01.05,0,protocol, location and port of the server where Oracle Web Mail is being served from,US
AS_ORG2ORG_NO_PARTY_ID,US,OS: Org to Org with no Party ID,2,14.03.03,120,16.01.06,0,Sales Online Profile to allow Organization to Organization Relationship with no party id.,US
ASF_ENABLE_BREADCRUMBS,US,OSO: Enable Breadcrumbs,2,30.10.02,120,21.01.05,0,Enable Breadcrumbs,US
AS_USE_DQM_RULE_CODE_CONTACT,US,OS: Use DQM Rule code to match Contact,2,05.12.02,120,21.01.05,0,Use DQM Rule code to match Contact,US
AS_RUN_LEAD_MONITOR_ENGINE,US,OS: Run Lead Monitor Engine,2,31.01.03,120,21.01.05,0,Run Lead Monitor Engine,US
AS_LEAD_VIEW_SCORECARD,US,OS: Lead View scorecard data,2,28.01.03,120,21.01.05,0,,US
ASF_INSTR_TEXT_ENABLED,US,OSO: Instruction Text Enabled,2,07.01.03,120,21.01.05,0,For enabling instruction text,US
ASF_USE_WEB_MAIL,US,OSO: Use Web Mail Client,2,07.03.03,120,21.01.05,0,Used to determine if Oracle webmail should be used as email client,US
ASF_ENABLE_OPPWKS_THRESHOLD,US,OSO: Enable Opportunity Worksheet Threshold,2,26.11.02,2,26.11.02,0,Turns on the Opportunity Worksheet Threshold Feature,US
AS_SM_RECREATE_TASKS,US,OS: Regenerate Methodology Tasks,2,19.03.03,120,21.01.05,0,Regenerate sales methodology tasks for iterations of sales stage regression and progression,US
BEN_DISPLAY_EMPLOYEE_NAME,US,HR:Display Person Name,2,21.10.02,120,05.10.05,0,Determines the employee name format used in Compensation Workbench.  Brief is 'First Last', Full is 'Last, First', and Custom is defined in a user hook.,US
AS_PARTNER_VIEWED_LEADS,US,OS: Partners Enabled for Leads,2,11.02.03,120,21.01.05,0,All those Partners that could be viewed if the Preferred Partner is selected,US
AS_USE_DQM_RULE_CODE_PARTY,US,OS: Use DQM Rule code to match Party,2,05.12.02,120,21.01.05,0,Use DQM Rule code to match Party,US
AS_DEFAULT_LEAD_CLOSE_REASON,US,OS: Sales Lead Default Close Reason,2,03.12.02,120,21.01.05,0,Sales Lead Default Close Reason,US
AS_PERFORM_ADDRESS_VALIDATION,US,OS: Perform Address Validation,2,16.12.02,120,21.01.05,0,Perform Address Validation profile,US
AS_AUTO_RUN_LEAD_ENGINES,US,OS: Auto Run Lead Engines While Update,2,02.12.02,120,21.01.05,0,Automatically run lead engines when user updates the lead,US
AS_LEAD_STATE_TRANSITION,US,OS: Lead New State Transition,2,02.12.02,120,21.01.05,0,Use the new state transition for leads,US
AS_MAX_WF_LEAD_REROUTES,US,OS: Maximum reroutes for monitoring per lead,2,18.02.03,120,21.01.05,0,OS: Maximum reroutes for monitoring per lead,US
BIV_JPARDY_RESP_TIME_BUFFER,US,Service: Jeopardy: Response Date Buffer,2,18.12.02,120,21.01.05,0,Amount of time prior to "Expected Response Date" in which Service Request should be considered in jeopardy of missing the expected response date,US
BIV_JPARDY_RESL_TIME_BUFFER,US,Service: Jeopardy: Resolution Date Buffer,2,18.12.02,120,21.01.05,0,Amount of time prior to "Expected Resolution Date" in which Service Request should be considered in jeopardy of missing the expected resolution date.,US
BIV_TIME_RANGE2,US,BIV_TIME_RANGE2,2,26.11.02,120,21.01.05,0,Time Period Range for Bucket 2,US
BIV_WEEK_START_DAY,US,BIV_WEEK_START_DAY,2,26.11.02,120,21.01.05,0,Week Start Day Applicable to a User,US
BIX_DBI_DEBUG,US,BIX : Debug Mode (Y/N),2,19.11.02,120,07.10.05,0,Set Debug Mode,US
BIV_JPARDY_TASK_START_TIME_BUFFER,US,Service: Jeopardy: Task Calendar Start Date Buffer,2,31.12.02,120,21.01.05,0,Amount of time from Task Start Date, in which a Task may be in risk of being in jeopardy,US
BIX_EMAIL_GOAL,US,BIX:Email Center Goal,2,28.10.02,120,07.10.05,0,Email Center Goal,US
BIV_TIME_UOM,US,BIV_TIME_UOM,2,26.11.02,120,21.01.05,0,Time UOM,US
BIV_JPARDY_TASK_END_TIME_BUFFER,US,Service: Jeopardy: Task Calendar End Date - Effort Buffer,2,31.12.02,120,21.01.05,0,Amount of time from Task End Date, in which a Task may be in risk of being in jeopardy,US
BIV_SHORT_LIST_ROW_NUMBER,US,BIV_SHORT_LIST_ROW_NUMBER,2,01.07.02,120,21.01.05,0,This profile will be used by SOL worklist page to set the number of rows displayed on the Summary Tables,US
BIV_TIME_RANGE1,US,BIV_TIME_RANGE1,2,26.11.02,120,21.01.05,0,Time Period Range for Bucket 1,US
CN_RESET_BALANCES_EACH_YEAR,US,OIC: Reset Balances Each Year,2,23.01.03,120,18.11.05,0,If the profile is set to Yes, then the salesrep subledger balances get reset to zero at the beginning of each fiscal year during calculation and payment.,US
CSF_DEFAULT_TASK_BLOCKEDASS_STATUS,US,CSF: Default Task Blocked Assigned Status,2,03.12.02,120,07.06.05,0,Default task status for "Blocked Assigned",US
CSF_SCHED_VIEW_GANTT,US,CSF: View scheduling results in Gantt chart,2,12.03.03,120,07.06.05,0,If 'Y' view scheduling results in Gantt chart, if 'N' the table view is used,US
CSF_SCHED_SHOW_SHIFTS,US,CSF: Display shifts in scheduling results Gantt chart,2,12.03.03,120,07.06.05,0,Controls if shift information is queried and displayed in the Gantt chart with scheduling results,US
CSF_DFLT_SOURCE_FOR_CONTACT,US,CSF: Default Source for Contact,2,18.10.02,120,07.06.05,0,Default source for contact details.,US
CSF_USE_CUSTOM_CHROMATICS,US,CSF: Use Custom Color Coding Scheme,2,03.12.02,120,07.06.05,0,A flag to indicate the use of the custom color coding scheme.,US
CSF_INVENTORY_ORG,US,CSF: Inventory Organization ID,2,12.12.02,120,24.08.05,0,when the Field Service Task is created in SR UI (not from template) the Item on the SR is used along with this profile while creating the skills,US
CSFPM_INCIDENT_TYPE,US,CSF:PM Service Request Type,2,13.12.02,120,24.08.05,0,Preventive Maintenance Service Request Type,US
CSM_ITEM_CATEGORY_SET_FILTER,US,CSM: Item Category Set Filter,2,14.11.02,120,21.01.05,0,Profile to limit the System Items sent to Palm for SR Creation and Parts Orders,US
CSM_ITEM_CATEGORY_FILTER,US,CSM: Item Category Filter,2,14.11.02,120,21.01.05,0,Items in this category will limit system items sent to Palm for SR creation and Parts Orders,US
CSM_HISTORY_COUNT,US,CSM: Number of Previously Closed Service Requests,2,14.11.02,120,21.01.05,0,CSM: Number of Previously Closed Service Requests,US
CSM_SYNCHRONOUS_HISTORY,US,CSM : Synchronous History Collection,2,14.11.02,120,29.09.05,0,Synchronous History Collection,US
CSF_SKILL_LEVEL_MATCH,US,CSF: Skill Level Match,2,31.10.02,120,07.06.05,0,Comparison type used to compare skill level of a resource and task.,US
CSFPM_LAST_RUN_DATE,US,CSF:PM SR Generation Last Run Date,2,13.12.02,120,07.06.05,0,Preventive Maintenance SR Generation Last Run Date,US
CSF_DEFAULT_TASK_BLOCKEDWOR_STATUS,US,CSF: Default Blocked working task status,2,21.02.03,120,07.06.05,0,Default task status for 'Blocked working',US
CSF_DEFAULT_TASK_BLOCKEDIP_STATUS,US,CSF: Default Task Blocked "In Planning" Status,2,03.12.02,120,07.06.05,0,Default task status for "Blocked In Planning",US
CSFW_DEFAULT_DISTANCE_UNIT,US,CSF: Default Distance Unit,2,02.12.02,120,06.02.06,0,Profile to default the Unit of measure the distance on wireless and portal UIs,US
CSF_DEFAULT_TASK_WORKING_STATUS,US,CSF: Default Working task status,2,21.02.03,120,07.06.05,0,Default task status for 'Working',US
CSFPM_TASK_CONFIRM_STATUS,US,CSF:PM Task Confirm Status,2,13.12.02,120,23.08.05,0,Preventive Maintenance profile to hold Task confirm status,US
CSF:DEFAULT DEBRIEF BUSINESS PROCESS,US,CSF: Default Debrief Business Process,2,29.01.03,120,24.08.05,0,Default Business Process on Debrief UI,US
CSF_LABOR_DEBRIEF_DEFAULT_UOM,US,CSF:Service Debrief Default UOM for Labor,2,27.11.02,120,07.06.05,0,CSF:Service Debrief Default UOM for Labor,US
CSFPM_INCIDENT_STATUS,US,CSF:PM Service Request Status,2,13.12.02,120,24.08.05,0,Preventive Maintenance Service Request Status,US
CZ_BV_DELTA,US,CZ: Fail BV if Configuration Changed,2,21.03.03,120,21.01.05,0,New profile for batch validation failure processing,US
CZ_SUPPRESS_BASELINE_ERRORS,US,CZ: Suppress Baseline Errors,2,27.02.03,120,21.01.05,0,Suppress baseline errors when no baseline conflicts,US
CZ_REPORT_ALL_BASELINE_CONFLICTS,US,CZ: Report all Baseline Conflicts,2,27.02.03,120,21.01.05,0,Report baseline conflicts even if not modified by user,US
CZ_IB_INTERFACE,US,CZ: Configurator Install Base,2,03.10.02,120,21.01.05,0,,US
CZ_IB_AUTO_EXPIRATION,US,CZ: Auto-expire discontinued IB trackable items,2,02.12.02,120,21.01.05,0,Auto-expire discontinued IB trackable items( Yes / No ),US
ENG_INTERNAL_USER_DEFAULT_ROLE,US,ENG: Internal User Default Role for Changes,2,14.03.03,120,21.01.05,0,ENG:Internal User Default Role for Changes,US
FND_CURSOR_BLINK_RATE,US,Forms Cursor Blink Rate,2,12.09.02,2,12.09.02,0,This numeric value represents the blink rate for the forms cursor in milliseconds.  Zero indicates that the cursor will not blink.,US
TABLESPACE_NOLOGGING,US,Tablespace for NOLOGGING Data,2,06.05.02,2,06.05.02,0,Tablespace to isolate NOLOGGING objects,US
WF_SIG_TEXT_ONLY,US,WF: Plain text sign-on,2,23.08.02,121,20.02.06,0,Allow signing to occur only on plain text,US
APPLICATIONS_HOME_PAGE,US,Self Service Personal Home Page mode,2,03.03.03,120,29.08.05,0,Self Service Personal Home Page mode,US
FND_JRAD_XML_PATH,US,FND: JRAD XML PATH,2,31.07.02,120,20.02.06,0,Site level profile options for the JRad properties in env.txt,US
FND_JRAD_TRACE_CONFIG,US,FND: JRAD TRACE CONFIG,2,31.07.02,120,20.02.06,0,Site level profile options for the JRad properties in env.txt,US
FND_JRAD_TRACE_LOGDIR,US,FND: JRAD TRACE LOGDIR,2,31.07.02,120,20.02.06,0,Site level profile options for the JRad properties in env.txt,US
FND_NTF_REASSIGN_MODE,US,WF: Notification Reassign Mode,2,19.12.02,120,20.02.06,0,Specify whether Notification User Interface(s) provides access to full Reassign capability, including Delegate and Transfer, or merely Delegate,US
FV_DOWNLOAD_TREASURY_FILES_DIRECTORY,US,FV: Download Treasury Files Directory,2,11.07.02,120,21.01.05,0,Directory location for Treasury Files,US
FV_ARCH_BE_INT_RECS,US,FV: Archive BE Interface Records,2,03.06.02,120,21.01.05,0,Archives BE Interface records if set to 'Y',US
FV_ENABLE_CASH_POSITION_DETAIL_OPTION,US,FV: Enable Cash position Detail,2,19.06.02,120,06.09.05,0,Set to 'Y' to run report after the build step in the payment batches workbench,US
FV_LOCKBOX_FC,US,FV: Enable Lockbox Finance Charge Application,2,13.05.02,120,06.09.05,0,Enable Lockbox Finance Charge Application,US
GL_STD_ANALYSIS_REPORT_BALANCE_SECURITY,US,GL Account Analysis Report: Enable Segment Value Security on Beginning/Ending Balances,1,25.06.03,120,16.05.05,0,Specify whether you want to apply segment value security to the beginning and ending balances in the Account Analysis report,US
GML$DEL_ALC_BEFORE_AUTO,US,GML: Delete Existing Allocations,2,16.08.02,120,21.01.05,0,Delete Allocations Before Auto Allocation,US
